"REF_DATE","GEO","DGUID","Variable","Product category","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012","Canada","2021A000011124","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Vehicles","Tonnes","287","units","0","v1331406816","1.12.14","0","","","","0"
"2012","Canada","2021A000011124","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Other products","Tonnes","287","units","0","v1331406817","1.12.15","-1592","","","","0"
"2012","Canada","2021A000011124","Recycled plastic pellets and flakes ready for use in production of new products","Total, all product categories","Tonnes","287","units","0","v1331406818","1.13.1","269551","","","","0"
"2012","Canada","2021A000011124","Recycled plastic pellets and flakes ready for use in production of new products","Construction materials","Tonnes","287","units","0","v1331406819","1.13.2","6364","","","","0"
"2012","Canada","2021A000011124","Recycled plastic pellets and flakes ready for use in production of new products","Electrical and electronic equipment","Tonnes","287","units","0","v1331406820","1.13.3","23608","","","","0"
"2012","Canada","2021A000011124","Recycled plastic pellets and flakes ready for use in production of new products","Electronics","Tonnes","287","units","0","v1331406821","1.13.4","23479","","","","0"
"2012","Canada","2021A000011124","Recycled plastic pellets and flakes ready for use in production of new products","Major appliances","Tonnes","287","units","0","v1331406822","1.13.5","0","","","","0"
"2012","Canada","2021A000011124","Recycled plastic pellets and flakes ready for use in production of new products","Other electrical and electronic equipment","Tonnes","287","units","0","v1331406823","1.13.6","129","","","","0"
"2012","Canada","2021A000011124","Recycled plastic pellets and flakes ready for use in production of new products","Packaging","Tonnes","287","units","0","v1331406824","1.13.7","224422","","","","0"
"2012","Canada","2021A000011124","Recycled plastic pellets and flakes ready for use in production of new products","Bottles","Tonnes","287","units","0","v1331406825","1.13.8","154941","","","","0"
"2012","Canada","2021A000011124","Recycled plastic pellets and flakes ready for use in production of new products","Film","Tonnes","287","units","0","v1331406826","1.13.9","28785","","","","0"
"2012","Canada","2021A000011124","Recycled plastic pellets and flakes ready for use in production of new products","Non-bottle rigid","Tonnes","287","units","0","v1331406827","1.13.10","40036","","","","0"
"2012","Canada","2021A000011124","Recycled plastic pellets and flakes ready for use in production of new products","Other packaging products","Tonnes","287","units","0","v1331406828","1.13.11","661","","","","0"
"2012","Canada","2021A000011124","Recycled plastic pellets and flakes ready for use in production of new products","Agriculture film","Tonnes","287","units","0","v1331406829","1.13.12","3697","","","","0"
"2012","Canada","2021A000011124","Recycled plastic pellets and flakes ready for use in production of new products","Textiles","Tonnes","287","units","0","v1331406830","1.13.13","","..","","","0"
"2012","Canada","2021A000011124","Recycled plastic pellets and flakes ready for use in production of new products","Vehicles","Tonnes","287","units","0","v1331406831","1.13.14","4003","","","","0"
"2012","Canada","2021A000011124","Recycled plastic pellets and flakes ready for use in production of new products","Other products","Tonnes","287","units","0","v1331406832","1.13.15","7457","","","","0"
"2012","Canada","2021A000011124","Residual plastic waste and scrap sent for disposal by final processors","Total, all product categories","Tonnes","287","units","0","v1331406833","1.14.1","58593","","","","0"
"2012","Canada","2021A000011124","Residual plastic waste and scrap sent for disposal by final processors","Construction materials","Tonnes","287","units","0","v1331406834","1.14.2","1591","","","","0"
"2012","Canada","2021A000011124","Residual plastic waste and scrap sent for disposal by final processors","Electrical and electronic equipment","Tonnes","287","units","0","v1331406835","1.14.3","5193","","","","0"
"2012","Canada","2021A000011124","Residual plastic waste and scrap sent for disposal by final processors","Electronics","Tonnes","287","units","0","v1331406836","1.14.4","5164","","","","0"
"2012","Canada","2021A000011124","Residual plastic waste and scrap sent for disposal by final processors","Major appliances","Tonnes","287","units","0","v1331406837","1.14.5","0","","","","0"
"2012","Canada","2021A000011124","Residual plastic waste and scrap sent for disposal by final processors","Other electrical and electronic equipment","Tonnes","287","units","0","v1331406838","1.14.6","28","","","","0"
"2012","Canada","2021A000011124","Residual plastic waste and scrap sent for disposal by final processors","Packaging","Tonnes","287","units","0","v1331406839","1.14.7","48414","","","","0"
"2012","Canada","2021A000011124","Residual plastic waste and scrap sent for disposal by final processors","Bottles","Tonnes","287","units","0","v1331406840","1.14.8","26464","","","","0"
"2012","Canada","2021A000011124","Residual plastic waste and scrap sent for disposal by final processors","Film","Tonnes","287","units","0","v1331406841","1.14.9","9595","","","","0"
"2012","Canada","2021A000011124","Residual plastic waste and scrap sent for disposal by final processors","Non-bottle rigid","Tonnes","287","units","0","v1331406842","1.14.10","12044","","","","0"
"2012","Canada","2021A000011124","Residual plastic waste and scrap sent for disposal by final processors","Other packaging products","Tonnes","287","units","0","v1331406843","1.14.11","311","","","","0"
"2012","Canada","2021A000011124","Residual plastic waste and scrap sent for disposal by final processors","Agriculture film","Tonnes","287","units","0","v1331406844","1.14.12","603","","","","0"
"2012","Canada","2021A000011124","Residual plastic waste and scrap sent for disposal by final processors","Textiles","Tonnes","287","units","0","v1331406845","1.14.13","","..","","","0"
"2012","Canada","2021A000011124","Residual plastic waste and scrap sent for disposal by final processors","Vehicles","Tonnes","287","units","0","v1331406846","1.14.14","727","","","","0"
"2012","Canada","2021A000011124","Residual plastic waste and scrap sent for disposal by final processors","Other products","Tonnes","287","units","0","v1331406847","1.14.15","2065","","","","0"
"2012","Canada","2021A000011124","Total disposed plastic waste and scrap","Total, all product categories","Tonnes","287","units","0","v1331406848","1.15.1","3962864","","","","0"
"2012","Canada","2021A000011124","Total disposed plastic waste and scrap","Construction materials","Tonnes","287","units","0","v1331406849","1.15.2","148297","","","","0"
"2012","Canada","2021A000011124","Total disposed plastic waste and scrap","Electrical and electronic equipment","Tonnes","287","units","0","v1331406850","1.15.3","371103","","","","0"
"2012","Canada","2021A000011124","Total disposed plastic waste and scrap","Electronics","Tonnes","287","units","0","v1331406851","1.15.4","71157","","","","0"
"2012","Canada","2021A000011124","Total disposed plastic waste and scrap","Major appliances","Tonnes","287","units","0","v1331406852","1.15.5","24045","","","","0"
"2012","Canada","2021A000011124","Total disposed plastic waste and scrap","Other electrical and electronic equipment","Tonnes","287","units","0","v1331406853","1.15.6","275901","","","","0"
"2012","Canada","2021A000011124","Total disposed plastic waste and scrap","Packaging","Tonnes","287","units","0","v1331406854","1.15.7","1583992","","","","0"
"2012","Canada","2021A000011124","Total disposed plastic waste and scrap","Bottles","Tonnes","287","units","0","v1331406855","1.15.8","160339","","","","0"
"2012","Canada","2021A000011124","Total disposed plastic waste and scrap","Film","Tonnes","287","units","0","v1331406856","1.15.9","841258","","","","0"
"2012","Canada","2021A000011124","Total disposed plastic waste and scrap","Non-bottle rigid","Tonnes","287","units","0","v1331406857","1.15.10","497884","","","","0"
"2012","Canada","2021A000011124","Total disposed plastic waste and scrap","Other packaging products","Tonnes","287","units","0","v1331406858","1.15.11","84511","","","","0"
"2012","Canada","2021A000011124","Total disposed plastic waste and scrap","Agriculture film","Tonnes","287","units","0","v1331406859","1.15.12","34701","","","","0"
"2012","Canada","2021A000011124","Total disposed plastic waste and scrap","Textiles","Tonnes","287","units","0","v1331406860","1.15.13","260869","","","","0"
"2012","Canada","2021A000011124","Total disposed plastic waste and scrap","Vehicles","Tonnes","287","units","0","v1331406861","1.15.14","469014","","","","0"
"2012","Canada","2021A000011124","Total disposed plastic waste and scrap","Other products","Tonnes","287","units","0","v1331406862","1.15.15","1094888","","","","0"
"2012","Canada","2021A000011124","Disposed plastic waste and scrap sent to landfill or incinerated without energy recovery","Total, all product categories","Tonnes","287","units","0","v1331406863","1.16.1","3436936","","","","0"
"2012","Canada","2021A000011124","Disposed plastic waste and scrap sent to landfill or incinerated without energy recovery","Construction materials","Tonnes","287","units","0","v1331406864","1.16.2","","..","","","0"
"2012","Canada","2021A000011124","Disposed plastic waste and scrap sent to landfill or incinerated without energy recovery","Electrical and electronic equipment","Tonnes","287","units","0","v1331406865","1.16.3","","..","","","0"
"2012","Canada","2021A000011124","Disposed plastic waste and scrap sent to landfill or incinerated without energy recovery","Electronics","Tonnes","287","units","0","v1331406866","1.16.4","","..","","","0"
"2012","Canada","2021A000011124","Disposed plastic waste and scrap sent to landfill or incinerated without energy recovery","Major appliances","Tonnes","287","units","0","v1331406867","1.16.5","","..","","","0"
"2012","Canada","2021A000011124","Disposed plastic waste and scrap sent to landfill or incinerated without energy recovery","Other electrical and electronic equipment","Tonnes","287","units","0","v1331406868","1.16.6","","..","","","0"
"2012","Canada","2021A000011124","Disposed plastic waste and scrap sent to landfill or incinerated without energy recovery","Packaging","Tonnes","287","units","0","v1331406869","1.16.7","","..","","","0"
"2012","Canada","2021A000011124","Disposed plastic waste and scrap sent to landfill or incinerated without energy recovery","Bottles","Tonnes","287","units","0","v1331406870","1.16.8","","..","","","0"
"2012","Canada","2021A000011124","Disposed plastic waste and scrap sent to landfill or incinerated without energy recovery","Film","Tonnes","287","units","0","v1331406871","1.16.9","","..","","","0"
"2012","Canada","2021A000011124","Disposed plastic waste and scrap sent to landfill or incinerated without energy recovery","Non-bottle rigid","Tonnes","287","units","0","v1331406872","1.16.10","","..","","","0"
"2012","Canada","2021A000011124","Disposed plastic waste and scrap sent to landfill or incinerated without energy recovery","Other packaging products","Tonnes","287","units","0","v1331406873","1.16.11","","..","","","0"
"2012","Canada","2021A000011124","Disposed plastic waste and scrap sent to landfill or incinerated without energy recovery","Agriculture film","Tonnes","287","units","0","v1331406874","1.16.12","","..","","","0"
"2012","Canada","2021A000011124","Disposed plastic waste and scrap sent to landfill or incinerated without energy recovery","Textiles","Tonnes","287","units","0","v1331406875","1.16.13","","..","","","0"
